OBJECTID,UNIT_ID,LMS_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS,BSKTB,BASEB,SOCCR,MPFLD,FITZN,SK8PK,PCNIC,PLGND,POOLS,SPPAD,DGPRK,GYM,COMCT,SNRCT,RSTRM,TOTAL_GOOD,TOTAL_FAIR,TOTAL_POOR,TYPE,CENTER_LAT,CENTER_LON,ADDRESS,CITY,ZIP,HOURS,PHONES,IS_COUNTY,Shape__Area,Shape__Length
2765,46509,23192,Rogers/Anderson Park,Rogers/Anderson Park,Restricted Access,14.727,14.72779402,Lawndale Elementary School District,Special District,School District,http://www.lawndale.k12.ca.us/,"Lawndale, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,6,1,1,1,0,0,0,2,0,0,0,1,0,0,1,13,0,0,Local Park,33.88911135,-118.34621023,4161 Manhattan Beach Blvd,Lawndale,90260,,,No,641540.142578125,3605.50360689232
2766,46511,,Larch Avenue Park,Larch Avenue Park,Restricted Access,1.436,1.43605284,"Lawndale, City of",City,City Agency,http://www.lawndalecity.org/,"Lawndale, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,5,0,0,Local Park,33.89748282,-118.35083077,Larch Ave,Lawndale,90260,,,No,62554.2119140625,1007.40383783656
2767,46512,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,0.139,0.13873142,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.10743668,-118.37563152,570 W Ave 26 #100,Los Angeles,90046,,,No,6043.1162109375,356.406157572534
2768,46513,,Erika J. Glazer Community Garden,Erika J. Glazer Community Garden,Restricted Access,0.165,0.16522826,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.03170688,-118.2977726,6550 Emerson Ave,Los Angeles,90007,,,No,7197.314453125,359.790748891808
2769,46514,,Estrella Park,Estrella Park,Open Access,0.309,0.30907158,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Poor,None,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,Local Park,34.03368589,-118.27528437,Estrella Ave,Los Angeles,90007,,,No,13463.103515625,566.301261682288
2770,46515,,West Athens Victory Garden,West Athens Victory Garden,Restricted Access,0.592,0.59157142,Los Angeles Neighborhood Land Trust,Non Profit,Non Profit - Land Trust,http://www.lanlt.org/,Los Angeles Neighborhood Land Trust,Pocket Park,Park < 5 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.94090359,-118.29991589,10500 Normandie Ave,Los Angeles,90044,,,No,25768.7470703125,648.178177840306
2771,46516,,Formosa Park,Formosa Park,Open Access,0.109,0.10920473,Private Landowner,Private,Other, ,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.09181291,-118.34591037,1140 N Formosa Ave   ,Los Angeles,90046,,,No,4756.9384765625,344.840386111164
2772,46517,,Havenhurst Park,Havenhurst Park,Open Access,0.129,0.1289898,Private Landowner,Private,Other, ,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.09582479,-118.36776242,1351 Havenhurst Drive,Los Angeles,90046,,,No,5618.7724609375,363.255311685944
2773,46518,,Renacimiento Community Center,Renacimiento Community Ctr.,Restricted Access,0.16,0.15991048,"Pomona, City of",City,City Agency,http://ci.pomona.ca.us/index.php/visitors/park-directory,"Pomona, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Fair,None,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Local Park,34.02869734,-117.7455828,,Pomona,91766,,,No,6965.671875,346.543507702476
2774,46519,,Centennial Park,Centennial Park,Open Access,0.461,0.4608525,"Pomona, City of",City,City Agency,http://ci.pomona.ca.us/index.php/visitors/park-directory,"Pomona, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Local Park,34.05768301,-117.74761451,E Pomona Mall St,Pomona,91766,,,No,20074.6572265625,569.061037593829
2775,46520,,The Nature Trail,The Nature Trail,Open Access,25.445,25.44778523,"Lakewood, City of",City,City Agency,http://www.lakewoodcity.org/,"Lakewood, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.84140266,-118.0971746,4626 North Shadeway Road,Lakewood,90713,,,No,1108501.09570313,17943.8796940945
2776,46521,,Mount Baldy Wilderness Preserve,Mount Baldy Wilderness Preserve,Open Access,211.91,211.8901154,Watershed Conservation Authority,Special District,Special District - Other,http://watershedconservationauthority.org/,Watershed Conservation Authority,Regional Park,Regional Openspace,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.22026981,-117.6723294,Angeles National Forest San Gabriel Mountains National Monument,Mt Baldy,91759,,,No,9229896.49902344,22537.2485119238
2777,46522,,"Unnamed site 2 - Los Angeles, City of", ,Unknown Access,73.611,73.6062288,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.2306491,-118.28133146,,Sun Valley,91352,,,No,3206274.49902344,9457.64132738498
2778,46523,,Wilmington Waterfront Park,Wilmington Waterfront Park,Open Access,33.411,33.41555276,"Los Angeles, Port of",Special District,Port/Harbor District,http://www.portoflosangeles.org/,"Los Angeles, Port of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,2,8,0,0,Local Park,33.77137221,-118.27269808,Wilmington,Wilmington,90744,,,No,1455575.65527344,8290.10477925829
2779,46524,,Northridge Mini Park,Northridge Mini Park,Open Access,0.208,0.20762602,"Montebello, City of",City,City Agency,http://www.cityofmontebello.com/depts/parks/default.asp,"Montebello, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.04041517,-118.09066747,3018 Charlotte Ave,Rosemead,91770,,,No,9044.1552734375,411.500503110961
2780,46525,23370,Paramount Park,Paramount Park,Restricted Access,7.537,7.53700435,Paramount Unified School District,Special District,School District,http://www.paramount.k12.ca.us/,"Paramount, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.90025896,-118.15676841,14400 Paramount Blvd,Paramount,90723,,,No,328310.59765625,2272.16937820034
2781,46526,,"Unnamed site - Paramount, City of", ,No Public Access,10.26,10.26061645,Southern California Edison,Private,Utility,https://www.sce.com,"Paramount, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,33.90163764,-118.17374027,16400 Colorado Ave,Paramount,90723,,,No,446950.666015625,3367.18753480477
2782,46527,,Orange Avenue Splash Zone,Orange Avenue Splash Zone,Open Access,0.272,0.27201657,"Paramount, City of",City,City Agency,http://www.paramountcity.com/ps.parksrecreation.cfm?ID=6,"Paramount, City of",Special Use,Park < 5 Acres,Yes,Yes,Yes,Good,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,Local Park,33.90062299,-118.17719494,14059 Garfield Ave,Paramount,90723,,,No,11848.9951171875,458.006251368231
2783,46528,,Sanchez Adobe Park,Sanchez Adobe Park,Open Access,1.75,1.74955778,"Montebello, City of",City,City Agency,http://www.cityofmontebello.com/depts/parks/default.asp,"Montebello, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.02430166,-118.08620181,946 N Adobe Ave,Montebello,90640,,,No,76210.4345703125,1166.96027653846
2784,46529,,Dutcher Tot Lot,Dutcher Tot Lot,Open Access,0.039,0.03922541,"Montebello, City of",City,City Agency,http://www.cityofmontebello.com/depts/parks/default.asp,"Montebello, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Poor,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Local Park,34.02625713,-118.13011281,,Montebello,90640,,,No,1708.6533203125,165.225289578493
2785,46530,23354,Bicknell Park,Bicknell Park,Open Access,7.606,7.60637666,"Montebello, City of",City,City Agency,http://www.cityofmontebello.com/depts/parks/default.asp,"Montebello, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Local Park,34.02918162,-118.13039816,901 Via San Clemente,Montebello,90640,,,No,331332.442382813,3129.40100351469
2786,46531,65458,Begg Pool,Begg Pool,Open Access,2.876,2.87582735,"Manhattan Beach, City of",City,City Agency,http://www.ci.manhattan-beach.ca.us/city-services/parks-and-recreation,"Manhattan Beach, City of",Special Use,Park < 5 Acres,Yes,Yes,Yes,Poor,Present - Poor,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Local Park,33.88923878,-118.38684278,1402 N Peck Ave,Manhattan Beach,90266,,,No,125270.538085938,1421.38934706478
2787,46532,23382,Holifield Park,Holifield Park,No Public Access,50.043,50.0470167,"Norwalk, City of",City,City Agency,http://www.ci.norwalk.ca.us/city-hall/departments/recreation-park-services,"Norwalk, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,33.89306761,-118.06994999,12500 Excelsior Dr,Norwalk,90650,,,No,2180039.32324219,7814.28173398796
2788,46533,47696,Manhattan Beach Middle School,Manhattan Beach Middle School,Open Access,5.095,5.09496768,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,Local Park,33.89046706,-118.38409986,1501 N Redondo Ave,Manhattan Beach,90266,,,No,221935.904296875,1931.50013036438
2789,46534,47572,Mira Costa High School,Mira Costa High School,Open Access,12.271,12.27149632,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Not Reported,0,10,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15,1,Local Park,33.87471839,-118.39084245,1401 Artesia Blvd,Manhattan Beach,90266,,,No,534544.243164063,4185.09379138108
2790,46535,78774,Meadows Elementary School,Meadows Elementary School,Open Access,2.991,2.99112507,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,Local Park,33.88969692,-118.39087157,1200 N Meadows Ave,Manhattan Beach,90266,,,No,130292.885742188,1612.88077327213
2791,46536,,Pennekamp Elementary School,Pennekamp Elementary School,Open Access,3.115,3.11537768,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,Local Park,33.87822771,-118.38814089,110 S Rowell Ave,Manhattan Beach,90266,,,No,135705.306640625,1649.77044012803
2792,46537,79299,Pacific Elementary School,Pacific Elementary School,Open Access,5.748,5.74850693,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,Local Park,33.88909205,-118.40162267,1200 Pacific Ave,Manhattan Beach,90266,,,No,250403.961914063,3064.16079135903
2793,46538,,Begg Field,Begg Field,Open Access,3.32,3.32055145,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Local Park,33.89037367,-118.38683681,1601 Manhattan Beach Blvd,Manhattan Beach,90266,,,No,144642.643554688,1542.16697589059
2794,46539,,Pepper Wood Park,Pepper Wood Park,Open Access,0.532,0.53226358,"Rolling Hills Estates, City of",City,City Agency,http://www.ci.rolling-hills-estates.ca.us/index.aspx?page=109,"Rolling Hills Estates, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,33.78320667,-118.35244282,Crenshaw Blvd,Palos Verdes Peninsula,90274,,,No,23185.3076171875,608.404522453878
2795,46540,,Robinson Elementary School,Robinson Elementary School,Open Access,2.957,2.95698327,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,Local Park,33.8781465,-118.40320503,80 Morningside Dr,Manhattan Beach,90266,,,No,128805.67578125,1679.31120301018
2796,46541,79296,Grand View Elementary School,Grand View Elementary School,Open Access,2.29,2.29006454,Manhattan Beach Unified School District,Special District,School District,http://www.mbusd.org/,"Manhattan Beach, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,Not Reported,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,Local Park,33.89478742,-118.41104729,455 24th St,Manhattan Beach,90266,,,No,99754.8125,1320.78314303421
2797,46543,63320,Langley Senior Center,Langley Senior Ctr.,Restricted Access,0.817,0.81692293,"Monterey Park, City of",City,City Agency,http://www.ci.monterey-park.ca.us/,"Monterey Park, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.06579757,-118.12808354,400 W Emerson Ave,Monterey Park,91754,,,No,35585.01953125,816.658893404092
2798,46544,,Beth Ryan Park,Beth Ryan Park,Open Access,0.268,0.26811815,"Monterey Park, City of",City,City Agency,http://www.ci.monterey-park.ca.us/,"Monterey Park, City of",Pocket Park,Park < 5 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.06551205,-118.12792944,,Monterey Park,91754,,,No,11679.181640625,492.779669864042
2799,46545,,Veterans & Ladies Auxiliary Park,Veterans & Ladies Auxiliary Park,Open Access,0.682,0.68248717,"Pico Rivera, City of",City,City Agency,http://www.ci.pico-rivera.ca.us/depts/parks/default.asp,"Pico Rivera, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Local Park,34.00092049,-118.07793697,4904 Durfee Ave,Pico Rivera,90660,,,No,29729.021484375,1112.7547886398
2800,46546,,Thienes Gateway Park,Thienes Gateway Park,Open Access,0.101,0.10063157,"South El Monte, City of",City,City Agency,http://www.ci.south-el-monte.ca.us/CITYDEPARTMENTSSERVICES/CommunityServices/ParksandRecreationDivision.aspx,"South El Monte, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.0389661,-118.02816702,1450 Lidcombe Ave,South El Monte,91733,,,No,4383.4921875,304.086448629031
2801,46547,,Pio Pico Playground,Pio Pico Playground,Open Access,0.261,0.2605333,El Rancho Unified School District,Special District,School District,http://www.erusd.org/,"Pico Rivera, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,Local Park,34.01372394,-118.08358366,4211 Columbia Ave,Pico Rivera,90660,,,No,11348.783203125,421.655338229707
2802,46548,,Civic Center Community Park,Civic Ctr. Community Park,No Public Access,0.465,0.46540395,"South El Monte, City of",City,City Agency,http://www.ci.south-el-monte.ca.us/CITYDEPARTMENTSSERVICES/CommunityServices/ParksandRecreationDivision.aspx,"South El Monte, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.0461971,-118.04425986,1530 Central Ave,South El Monte,91733,,,No,20272.9140625,605.147311173444
2803,46549,,Mini Center,Mini Ctr.,Restricted Access,0.334,0.33379632,"South El Monte, City of",City,City Agency,http://www.ci.south-el-monte.ca.us/CITYDEPARTMENTSSERVICES/CommunityServices/ParksandRecreationDivision.aspx,"South El Monte, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,Not Reported,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,Local Park,34.04985807,-118.04664548,1415 Santa Anita Ave,South El Monte,91733,,,No,14540.1083984375,621.488724091262
2804,46550,,Franklin Canyon Park,Franklin Canyon Park,Open Access,23.875,23.87397086,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.11777543,-118.40791121,2600 Franklin Canyon Dr,Beverly Hills,90210,,,No,1039946.0078125,9638.66312034331
2805,46551,,Olney Park,Olney Park,Open Access,0.15,0.19904934,California Department of Transportation,State,State Agency,http://www.dot.ca.gov/,"Rosemead, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.07262608,-118.08154783,Olney St,Rosemead,91770,,,No,8670.5546875,385.652598227337
2806,46553,59116,Klingerman Park,Klingerman Park,Open Access,0.77109997,0.77109997,"Monterey Park, City of",City,City Agency,http://www.ci.monterey-park.ca.us/,"Rosemead, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Local Park,34.05519968,-118.07784165,8800 Klingerman St,Rosemead,91770,,,No,33588.982421875,907.876493323083
2807,46554,,Triangle Park (City of Rosemead),Triangle Park,Open Access,0.393,0.39296838,"Rosemead, City of",City,City Agency,http://www.cityofrosemead.org/index.aspx?page=74,"Rosemead, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.04078952,-118.08125805,,Rosemead,91770,,,No,17117.6328125,744.0018793022
2808,46555,,Angelus Park,Angelus Park,Open Access,0.222,0.22162403,"Rosemead, City of",City,City Agency,http://www.cityofrosemead.org/index.aspx?page=74,"Rosemead, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.05484776,-118.08699353,Rosemead,Rosemead,91770,,,No,9653.9033203125,461.950344651507
2809,46556,,Cesar Chavez Memorial,Cesar Chavez Memorial,Open Access,0.439,0.43849876,"San Fernando, City of",City,City Agency,http://www.sfrcs.com/,"San Fernando, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.27989316,-118.43672534,Truman St,San Fernando,91340,,,No,19100.9306640625,837.767946537762
2810,46557,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,34.818,34.81660911,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13429856,-118.58370218,,Topanga,90290,,,No,1516605.42578125,5819.09466130574
2811,46558,,Oak Forest West,Oak Forest West,Open Access,1.482,1.48176693,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.1425209,-118.44465678,,Sherman Oaks,91423,,,No,64545.509765625,1331.73339081542
