OBJECTID,area_pop,area_per1k,area_1k,park_reproject_meters_UNIT_ID,park_reproject_meters_LMS_ID,park_reproject_meters_PARK_NAME,park_reproject_meters_PARK_LBL,park_reproject_meters_ACCESS_TYP,park_reproject_meters_RPT_ACRES,park_reproject_meters_GIS_ACRES,park_reproject_meters_AGNCY_NAME,park_reproject_meters_AGNCY_LEV,park_reproject_meters_AGNCY_TYP,park_reproject_meters_AGNCY_WEB,park_reproject_meters_MNG_AGENCY,park_reproject_meters_COGP_TYP,park_reproject_meters_NDS_AN_TYP,park_reproject_meters_NEEDS_ANLZ,park_reproject_meters_TKIT_SUM,park_reproject_meters_AMEN_RPT,park_reproject_meters_PRKINF_CND,park_reproject_meters_AM_OPNSP,park_reproject_meters_AM_TRLS,park_reproject_meters_TRLS_MI,park_reproject_meters_TENIS,park_reproject_meters_BSKTB,park_reproject_meters_BASEB,park_reproject_meters_SOCCR,park_reproject_meters_MPFLD,park_reproject_meters_FITZN,park_reproject_meters_SK8PK,park_reproject_meters_PCNIC,park_reproject_meters_PLGND,park_reproject_meters_POOLS,park_reproject_meters_SPPAD,park_reproject_meters_DGPRK,park_reproject_meters_GYM,park_reproject_meters_COMCT,park_reproject_meters_SNRCT,park_reproject_meters_RSTRM,park_reproject_meters_TOTAL_GOOD,park_reproject_meters_TOTAL_FAIR,park_reproject_meters_TOTAL_POOR,park_reproject_meters_TYPE,park_reproject_meters_CENTER_LAT,park_reproject_meters_CENTER_LON,park_reproject_meters_ADDRESS,park_reproject_meters_CITY,park_reproject_meters_ZIP,park_reproject_meters_HOURS,park_reproject_meters_PHONES,park_reproject_meters_IS_COUNTY,park_reproject_meters_Shape__Are,park_reproject_meters_Shape__Len
"737",1246.604,1.556,15.563,"6521","23568",Murphy Ranch Park,Murphy Ranch Park,Open Access,19.399999999999999,19.401189469999998,"Whittier, City of",City,City Agency,http://www.cityofwhittier.org/depts/prcs/default.asp,"Whittier, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,Present - Good,10.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.957783419999998,-117.984248160000007,16200 Las Cumbres Dr,Whittier,"90603",,,No,845112.436523437965661,4492.555201370860232
"1630",21799.595,0.031,0.313,"16435","3000104",Allen J. Martin Park,Allen J Martin Park,Open Access,6.822000000000000,6.822110100000000,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Neighborhood,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Fair,None,0.000000000000000,"0","1","1","0","1","1","0","2","1","0","1","0","0","1","0","2","2","7","0",Local Park,34.039673929999999,-117.962231540000005,14830 E. Giordano St.,La Puente,"91744","Operating Hours<br>
6:30am to 9:00pm<br>
Monday – Sunday
<p>
Staff and Programming Hours<br>
Monday - Thursday<br>
10:30am to 9:00pm<br>
Friday<b>
10:30am to 7:00pm<b>
Saturday<br>
8:30am to 5:00pm<br>
No Staff on Sunday
<p>
Restroom Hours<br>
Monday","General: (626) 918-5263; Reservations: (888) 239-6700",Yes,297169.925781250000000,2210.866233183290205
"1684",794.706,2.506,25.055,"18814",,Duarte Sports Park,Duarte Sports Park,Open Access,19.911999999999999,19.911432550000001,"Duarte, City of",City,City Agency,http://www.accessduarte.com/index.php?option=com_content&view=article&id=62&Itemid=72,"Duarte, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"6","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","11","0",Local Park,34.137744769999998,-117.972814520000000,1401 Central Ave,Duarte,"91010",,,No,867338.530273437965661,5656.094379628199931
"1997",2543.475,0.075,0.752,"44144",,Northview Park,Northview Park,Open Access,1.912000000000000,1.912406250000000,Duarte Unified School District,Special District,School District,http://www.duarte.k12.ca.us/,"Duarte, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",Local Park,34.136518979999998,-117.967221010000003,Duarte,Duarte,"91010",,,No,83304.083984375000000,1149.184215354039907
"2130",76.462,0.843,8.434,"45584",,Bradbury Community Center,Bradbury Community Center,Open Access,0.644847210000000,0.644847210000000,,,,,,Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,None,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.145629110000002,-117.970440109999998,1763 Royal Oaks Dr N,Duarte,"91008",,,No,28089.433593750000000,773.558801580683848
"2569",91.203,3.339,33.387,"46290",,Unnamed,Unnamed,Open Access,3.045000000000000,3.045031110000000,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,"Los Angeles, County of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.542025440000003,-117.958637519999996,,Littlerock,"93543",,,No,132641.024414062994765,1617.118712605730025
"2972",2139.892,44.506,445.060,"6999","3000150",Santa Fe Dam Recreational Area,Santa Fe Dam Rec. Area,Open Access,952.381204509999975,952.381204509999975,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,Los Angeles County Department of Parks and Recreation,Regional,Regional Park,Yes,Yes,Yes,Fair,Fair,Fair,1.000000000000000,"0","0","0","0","0","1","0","5","3","0","1","0","0","0","0","9","8","9","2",Regional Recreation Park,34.117713379999998,-117.949850650000002,15501 E. Arrow Highway,Baldwin Park,"91706","March 1st to October 31st<br>
Operating Hours<br>
Monday - Sunday<br>
6:00am to 8:00pm<br>
<p>
Staff and Programming Hours<br>
Monday – Sunday<br>
8:00am to 8:00pm<br>
<p>
Restroom Hours<br>
Monday - Sunday<br>
6:30am to 7:00pm<br>
<p>
November 1st to",General: (626) 334-1065,Yes,41485559.320312500000000,40741.475291689101141
"2698",760.190,0.531,5.315,"46438",,Royal Oaks Trail North,Royal Oaks Trail North,Open Access,4.040000000000000,4.040191580000000,"Bradbury, City of",City,City Agency,http://cityofbradbury.org/,"Bradbury, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.143583079999999,-117.969525110000006,Royal Oaks Dr N,Duarte,"91010",,,No,175990.040039062994765,6316.211450434279868
"1047",1214.146,0.442,4.422,"6989",,Royal Oaks Park,Royal Oaks Park,Open Access,5.369000000000000,5.368574060000000,"Duarte, City of",City,City Agency,http://www.accessduarte.com/index.php?option=com_content&view=article&id=62&Itemid=72,"Duarte, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"2","2","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","8","0",Local Park,34.144110509999997,-117.946904079999996,2627 Royal Oaks Dr,Duarte,"91010",,,No,233854.151367187994765,3355.176366164449973
"1219",2963.639,0.235,2.347,"7391","23549",Otis Gordon Sports Park,Otis Gordon Sports Park,Open Access,6.954000000000000,6.954182150000000,"Duarte, City of",City,City Agency,http://www.accessduarte.com/index.php?option=com_content&view=article&id=62&Itemid=72,"Duarte, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"1","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","5","0",Local Park,34.136865540000002,-117.954598360000006,2340 Central Ave,Duarte,"91010",,,No,302922.967773438023869,2284.087353758260178
"1562",3024.027,0.159,1.587,"14955",,Valley View Park (Glen Miller Park),Valley View Park (Glenn Miller Park),Open Access,1.380000000000000,4.800254520000000,"Duarte, City of",City,City Agency,http://www.accessduarte.com/index.php?option=com_content&view=article&id=62&Itemid=72,"Duarte, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.150322760000002,-117.940344300000007,,Duarte,"91010",,,No,209098.250000000000000,2151.600681755880032
"1869",9386.336,0.123,1.228,"24537","3000158",William Steinmetz Park,Steinmetz Park,Open Access,11.526000000000000,11.526506410000000,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Community,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Poor,Fair,0.000000000000000,"2","2","2","0","1","1","0","3","3","0","0","0","0","1","1","1","4","12","1",Local Park,34.002841109999999,-117.961262439999999,1545 S. Stimson Ave.,Hacienda Heights,"91745","Operating Hours<br>
Monday – Sunday<br>
6:30am to 9:00pm<br>
<p>
Senior Center Hours<b>
Monday - Friday<b>
8:00am to 2:00pm<b>
Opening August 2nd<b>
<p>
Senior Nutrition Hours<b>
Monday - Friday<b>
11:00am to 1:00pm<b>
Opening October 1st<b>
","General: (626) 855-5383; Reservations: (888) 239-6700; Senior Center: (626) 934-7041",Yes,502092.609375000000000,3011.281252265269814
"1215",11569.709,0.069,0.691,"7322","23338",Orangewood Park,Orangewood Park,Open Access,7.989000000000000,7.989283610000000,"West Covina, City of",City,City Agency,http://www.westcovina.org/departments/community-recreation-services/park-facility-rentals,"West Covina, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","5","0",Local Park,34.064469310000000,-117.947904760000000,1615 W Merced Ave,West Covina,"91790",,,No,348011.803710938023869,2639.687411171089934
"124",9160.075,0.243,2.427,"3200","23403",La Puente Park,La Puente Park,Open Access,22.230000000000000,22.230472880000001,"La Puente, City of",City,City Agency,http://www.lapuente.org/,"La Puente, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","2","2","0","1","0","0","4","1","0","0","0","1","1","1","2","3","10","2",Local Park,34.028021610000003,-117.953010559999996,501 Glendora Ave,La Puente,"91744",,,No,968355.527343750000000,4503.978641490430164
"1545",7079.446,0.166,1.660,"14739","3000025",Thomas S. Burton Park,Thomas S Burton Park,Open Access,11.753000000000000,11.752895730000001,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Neighborhood,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Fair,Not Reported,0.000000000000000,"0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","2","2",Local Park,33.990770849999997,-117.951590679999995,16490 E. Santa Bianca Dr.,Hacienda Heights,"91745","March 1st to October 31st<br>
Operating Hours<br>
Monday - Sunday<br>
6:30am to 8:00pm<br>
<p>
Restroom Hours<br>
Monday - Sunday<br>
7:00am to 7:30pm<br>
<p>
November 1st to February 28th<br>
Operating Hours<br>
Monday – Sunday<br>
6:30am to 6:00pm<br",General: (626) 333-1369,Yes,511954.090820313023869,2787.780135926850107
"2656",1473.407,46.870,468.702,"46390",,Peter F Schabarum Regional County Park,Powder Canyon OS,Open Access,690.566000000000031,690.589050359999987,Puente Hills Habitat Preservation Authority (Habitat Authority),Special District,Special District,http://www.habitatauthority.org,Mountains Recreation and Conservation Authority,Regional Park,Regional Openspace,Yes,Yes,Yes,Fair,Fair,Fair,2.000000000000000,"0","0","0","2","0","1","0","7","3","0","0","0","0","0","0","9","4","9","9",Regional Open Space,33.968378729999998,-117.934345829999998,17250 Colima Rd,La Habra,"90631",,,No,30081938.737304694950581,83992.391409475094406
"2394",1644.162,0.040,0.401,"46056",,Azusa Rockery,Azusa Rockery,Open Access,0.659000000000000,0.658877760000000,"Azusa, City of",City,City Agency,http://www.ci.azusa.ca.us/index.aspx?NID=249,"Azusa, City of",Pocket Park,Park < 5 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.147441960000002,-117.925267399999996,,Azusa,"91702",,,No,28700.600585937496362,980.628080480924041
"2380",3306.858,0.053,0.528,"46034",,San Gabriel Canyon Gateway Center,San Gabriel Canyon Forest Gateway Ctr.,Restricted Access,1.747000000000000,1.746498960000000,"Azusa, City of",City,City Agency,http://www.ci.azusa.ca.us/index.aspx?NID=249,United States Forest Service,Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",Local Park,34.159231609999999,-117.909017379999995,N.,Azusa,"91702",,,No,76077.190429687500000,1309.675221301900137
"2710",4113.668,0.011,0.112,"46450","60522",La Puente Senior Center,La Puente Senior Ctr.,Open Access,0.460000000000000,0.459591940000000,"La Puente, City of",City,City Agency,http://www.lapuente.org/,"La Puente, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.020394080000003,-117.948703940000001,16001 Main St,La Puente,"91744",,,No,20019.744140625000000,567.187435764147949
"1580",14093.177,0.040,0.395,"15141","23539",Walmerado Park,Walmerado Park,Open Access,5.572000000000000,5.571664290000000,"West Covina, City of",City,City Agency,http://www.westcovina.org/departments/community-recreation-services/park-facility-rentals,"West Covina, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","2","4","0","0","0","0","0","1","0","0","0","0","0","0","1","0","8","0",Local Park,34.054715479999999,-117.933088749999996,625 E Merced Ave,West Covina,"91790",,,No,242700.722656250000000,2195.577536314629924
"1730",11285.617,0.017,0.174,"20567",,Hilda L. Solis Park,Hilda L. Solis Park,Open Access,1.958000000000000,1.958080370000000,"Baldwin Park, City of",City,City Agency,http://www.baldwinpark.com/,"Baldwin Park, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,None,None,0.000000000000000,"0","2","0","0","0","1","1","1","2","0","0","0","0","1","0","2","3","7","0",Local Park,34.085020890000003,-117.952836959999999,15010 Badillo Street,Baldwin Park,"91706",<Null>,,No,85293.639648437500000,2099.342799289920094
"1655",3593.165,0.173,1.728,"18190","3000040",Countrywood Park,Countrywood Park,Open Access,6.208000000000000,6.207805230000000,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Neighborhood,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,None,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","2","0","0",Local Park,33.989398540000003,-117.941504499999994,16817 E. Copper Hill Rd.,Hacienda Heights,"91745","March 1st to October 31st<br>
Operating Hours<br>
Monday - Sunday<br>
6:30am to 8:00pm<br>
Restroom Hours<br>
Monday - Sunday<br>
7:00am to 7:30pm<br>
<p>
November 1st to February 28th<br>
Operating Hours<br>
Monday – Sunday<br>
6:30am to 6:",General: (626) 333-1369,Yes,270410.919921875000000,2056.223764020329781
"1048",1359.362,0.137,1.374,"6997",,Hacienda Park (City of Duarte,Hacienda Park,Open Access,1.868000000000000,1.868088620000000,"Duarte, City of",City,City Agency,http://www.accessduarte.com/index.php?option=com_content&view=article&id=62&Itemid=72,"Duarte, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","2","0",Local Park,34.142914359999999,-117.943714420000006,Duarte,Duarte,"91010",,,No,81373.617187500000000,1203.673171696510053
"2103",6275.294,0.008,0.078,"45514",,El Nido Park (City of Irwindale),El Nido Park,Open Access,0.489000000000000,0.488728130000000,"Irwindale, City of",City,City Agency,http://www.ci.irwindale.ca.us/,"Irwindale, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","2","1","0",Local Park,34.097748709999998,-117.936985019999995,,Baldwin Park,"91706",,,No,21288.911132812500000,762.008329288107007
"1637",3187.034,0.011,0.106,"17412",,City of Industry - Libaw,City of Industry - Libaw,Unknown Access,0.339000000000000,0.338570380000000,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.999552289999997,-117.923421759999997,,Rowland Heights,"91748",,,No,14748.067382812500000,704.258196287535952
"1248",3697.199,0.139,1.392,"8300","3000127",Pepperbrook Park,Pepperbrook Park,Open Access,5.145000000000000,5.144908390000000,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Neighborhood,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Fair,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","2","1",Local Park,33.992704529999997,-117.943034060000002,1701 S. Countrywood Ave.,Hacienda Heights,"91745","March 1st to October 31st<br>
Operating Hours<br>
Monday - Sunday<br>
6:30am to 8:00pm<br>
<p>
Restroom Hours<br>
Monday - Sunday<br>
7:00am to 7:30pm<br>
<p>
November 1st to February 28th<br>
Operating Hours<br>
Monday – Sunday<br>
6:30am to 6:00pm<br","General: (626) 333-1369; Reservations: (888) 239-6700",Yes,224111.314453125000000,1953.277853196239903
"1985",9363.800,0.983,9.830,"44007",,Industry Hills Rec Center,Industry Hills Rec Ctr.,Open Access,92.043000000000006,92.043387120000006,"Industry, City of",City,City Agency,http://www.cityofindustry.org/,"Industry, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,None,Present - Good,0.500000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.024795400000002,-117.937649379999996,1 Industry Hills Pkwy,La Puente,"91744",,,No,4009393.907226560171694,10642.680364328498399
"1931",3101.558,0.092,0.920,"34922",,Sunset Field,Sunset Field,Open Access,2.853000000000000,2.853463450000000,"West Covina, City of",City,City Agency,http://www.westcovina.org/departments/community-recreation-services/park-facility-rentals,"West Covina, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0",Local Park,34.066103869999999,-117.944720980000000,S Sunset Ave,West Covina,"91790",,,No,124296.372070312994765,1477.208792761849963
"1049",611.666,1.745,17.448,"6998","4148",Encanto Park,Encanto Park,Open Access,10.673000000000000,10.672446380000000,"Duarte, City of",City,City Agency,http://www.accessduarte.com/index.php?option=com_content&view=article&id=62&Itemid=72,"Duarte, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"2","1","0","0","2","0","0","1","1","0","0","0","0","0","0","1","0","5","3",Local Park,34.143971890000003,-117.937579490000005,Duarte,Duarte,"91010",,,No,464889.899414063023869,3024.488743176410026
"1919",209.142,0.884,8.839,"29516",,River Wilderness Park,River Wilderness Park,Open Access,1.849000000000000,1.848524900000000,"Azusa, City of",City,City Agency,http://www.ci.azusa.ca.us/index.aspx?NID=249,"Azusa, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.163680159999998,-117.892893760000007,100 Old San Gabriel Canyon Rd,Azusa,"91702",,,No,80521.423828125014552,1433.750606449689940
"764",3628.001,15.863,158.625,"6562","3000152",Peter F Schabarum Regional County Park,Peter F Schabarum Reg. County Park,Open Access,575.493260920000012,575.493260920000012,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Regional,Regional Park,Yes,Yes,Yes,Fair,Fair,Fair,2.000000000000000,"2","0","0","2","0","1","0","7","3","0","0","0","0","0","0","9","4","9","9",Regional Recreation Park,33.979468640000000,-117.932628320000006,17250 E. Colima Rd.,Hacienda Heights,"91745","Hours of Operation<br>
6:00 am to 8:00 pm<br>
Monday – Sunday",General: (626) 854-5560,Yes,25068386.171875000000000,31794.150321486700705
